screen_name,user_id,created_at,status_id,text,retweet_count,favorite_count,is_quote_status,quote_status_id,is_retweet,retweet_status_id,in_reply_to_status_status_id,in_reply_to_status_user_id,in_reply_to_status_screen_name,lang,source,media_id,media_url,media_url_expanded,urls_display,urls_expanded,mentions_screen_name,mentions_user_id,hashtags,place_id,place_type,place_name,place_full_name,country_code,country,bounding_box_coordinates,bounding_box_type
vivoenergykenya,2359077392,2016-12-02T08:51:01Z,804608801789870080,SHELL RIMULA oil provides the Energized Protection that your Diesel engine needs. https://t.co/8IUWHqOyiU,7,8,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,804608597917396993,http://pbs.twimg.com/media/CyqLQb4XcAERJQo.jpg,https://twitter.com/vivoenergykenya/status/804608801789870080/photo/1,NA,NA,NA,NA,NA,17ad6a68301cd28b,country,Kenya,Kenya,KE,Kenya,33.9105011 41.8998666 41.8998666 33.9105011 -4.7672356 -4.7672356 4.631608 4.631608,Polygon
vivoenergykenya,2359077392,2016-12-01T15:32:49Z,804347527134924800,"RT @VivoEnergyUg: With the creation of Vivo Energy, we serve 21 airports across Africa through Vitol Aviation. https://t.co/dZfOIlxfsI",9,0,FALSE,NA,TRUE,804321393550721025,NA,NA,NA,en,Twitter for Android,804321388735635456,http://pbs.twimg.com/media/CymGCqTWIAAcmfc.jpg,https://twitter.com/VivoEnergyUg/status/804321393550721025/photo/1,NA,NA,VivoEnergyUg,2348635693,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-12-01T14:48:57Z,804336490977329152,SHELL RIMULA R4 X 15 W – 40  offers: 50% better engine protection when compared to standard industry oils. https://t.co/8k1mZL9iVH,4,5,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,804336276895858689,http://pbs.twimg.com/media/CymTlRBWgAEpK8V.jpg,https://twitter.com/vivoenergykenya/status/804336490977329152/photo/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-12-01T07:49:46Z,804230998556811264,"SHELL RIMULA is an excellent choice for on-highway logistics, general haulage and public transport operators. https://t.co/7dp2ilpD6L",4,9,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,804230603247849472,http://pbs.twimg.com/media/CykzeQAWEAAICKl.jpg,https://twitter.com/vivoenergykenya/status/804230998556811264/photo/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-12-01T03:15:04Z,804161868612988928,"RT @VivoEnergy: Shell V-Power is designed to improve your engine’s performance, whatever car you may drive. #Shell #Ferrari https://t.co/wW…",8,0,FALSE,NA,TRUE,804004497177579522,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,VivoEnergy,1362152700,Shell Ferrari,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-30T13:33:44Z,803955170820427776,SHELL RIMULA R4 X 15 W – 40  offers; 30% better wear protection when compared to standard industry oils. https://t.co/2t24RT1ijb,3,4,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,803954850828578817,http://pbs.twimg.com/media/Cyg4rWMW8AEuHIQ.jpg,https://twitter.com/vivoenergykenya/status/803955170820427776/photo/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-30T07:11:59Z,803859100257894401,SHELL RIMULA keeps the critical diesel engine components working by offering strong protective oil films that preve… https://t.co/LJnP4VUhtb,5,4,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/803859100257894401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-29T15:11:03Z,803617274418446342,"RT @vivoenergykenya: We received the new ISO certification because we have among other pre-conditions, demonstrated conformity to quality m…",4,0,FALSE,NA,TRUE,803280181003780097,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,vivoenergykenya,2359077392,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-29T14:49:26Z,803611835064877058,SHELL RIMULA R4 X 15 W – 40  offers: 50% better acid corrosion  when compared to standard industry oils. https://t.co/QVElHjvZVo,3,8,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,803611606877933568,http://pbs.twimg.com/media/CycAf61XEAAMzE5.jpg,https://twitter.com/vivoenergykenya/status/803611835064877058/photo/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-29T09:43:30Z,803534845565632512,Shell Rimula Oil has well –proven performance additives that protects diesel engines against corrosion as the fuel… https://t.co/ZJS11TLTz0,4,6,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/803534845565632512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-29T03:04:36Z,803434457902485504,RT @KirigoNgarua: Congratulations guys!! 👏👏👏 https://t.co/CIdOQelq0s,2,0,TRUE,803280181003780097,TRUE,803403672231280640,NA,NA,NA,en,Twitter for Android,NA,NA,NA,twitter.com/vivoenergykeny…,https://twitter.com/vivoenergykenya/status/803280181003780097,KirigoNgarua,452814101,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-28T18:45:35Z,803308874300329985,A long journey but with amazing memories.The lucky quartet has arrived back safe sound from #AbuDhabiGP #F1Finale https://t.co/wzq4My12Jw,5,6,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,803308856541642752,http://pbs.twimg.com/media/CyXtJh8XAAAeRhb.jpg,https://twitter.com/vivoenergykenya/status/803308874300329985/photo/1,NA,NA,NA,NA,AbuDhabiGP F1Finale,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-28T16:51:34Z,803280181003780097,"We received the new ISO certification because we have among other pre-conditions, demonstrated conformity to qualit… https://t.co/NWXXv5gAwY",4,3,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/803280181003780097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-28T14:55:50Z,803251056402714624,The ISO certification reassures our client base that we have complied with statutory requirements of standards.… https://t.co/oxNqCcXrTO,3,4,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/803251056402714624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-28T13:21:05Z,803227212656873472,RT @VivoEnergy: We know that you are looking for more than just a fill-up when they drive onto our Shell forecourts. #Shell https://t.co/QS…,5,0,FALSE,NA,TRUE,803225441217773568,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,VivoEnergy,1362152700,Shell,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-28T13:09:48Z,803224372030951424,The new ISO certification bestowed on us complements our goal to provide products &amp; services of the highest quality… https://t.co/6n5jb7LdSt,3,3,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/803224372030951424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-28T11:07:29Z,803193590126026753,"We are proud to be recertified by the global standards body,  ISO for providing quality products &amp; services… https://t.co/TT7gVU6EV4",3,5,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/803193590126026753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-28T10:20:49Z,803181848662867968,RT @VivoEnergy: View our latest vacancies on our website: https://t.co/FA0LGujv1i https://t.co/xVsktCKMaN,5,0,FALSE,NA,TRUE,803178487339220992,NA,NA,NA,en,Twitter Web Client,803178323501260801,http://pbs.twimg.com/media/CyV2bgeWIAEe-x0.jpg,https://twitter.com/VivoEnergy/status/803178487339220992/photo/1,vivoenergy.com/en-gb/careers/…,http://www.vivoenergy.com/en-gb/careers/vacancies.aspx,VivoEnergy,1362152700,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-28T08:24:58Z,803152694798065664,The memorable #AbuDhabiGP journey comes to an end for these lucky 4 Kenyans...... Karibuni Nyumbani https://t.co/pqstYabhUu,4,3,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,803152294078509056,http://pbs.twimg.com/media/CyVewZUW8AA28Te.jpg,https://twitter.com/vivoenergykenya/status/803152694798065664/photo/1,NA,NA,NA,NA,AbuDhabiGP,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-27T16:02:09Z,802905360197632000,RT @adil_fahad: @theMachoRed has just won an all paid expense trip to @F1 race in 2017 courtesy of #ShellVPower #ExcitingPerformance @MSent…,22,0,FALSE,NA,TRUE,802902997936304128,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,adil_fahad theMachoRed F1,447900183 315967833 69008563,ShellVPower ExcitingPerformance,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-27T15:32:09Z,802897811226251264,RT @riverstonez: What an #ExcitingPerfomance!  Watching #F1 at #ChoicesKe courtesy of @vivoenergykenya #Vpower #TeamLH,18,0,FALSE,NA,TRUE,802897496103993344,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,riverstonez vivoenergykenya,34876417 2359077392,ExcitingPerfomance F1 ChoicesKe Vpower TeamLH,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-27T15:21:21Z,802895090213588993,"Duel in the desert,#Hamilton wins the #AbuDhabiGP #Rosberg clinches the title. https://t.co/GwX2Dt4VH8",6,5,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,802894862265839617,http://pbs.twimg.com/media/CyR0n5FXcAExjBf.jpg,https://twitter.com/vivoenergykenya/status/802895090213588993/photo/1,NA,NA,NA,NA,Hamilton AbuDhabiGP Rosberg,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-27T14:54:46Z,802888400466563072,You blink it's gone! One of our customers can't believe how fast the #F1 cars are flying. #AbuDhabiGP  #F1Finale https://t.co/XvJOl52mL6,2,6,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,802888247932321792,http://pbs.twimg.com/ext_tw_video_thumb/802888247932321792/pu/img/61FwexkVVlPhZei7.jpg,https://twitter.com/vivoenergykenya/status/802888400466563072/video/1,NA,NA,NA,NA,F1 AbuDhabiGP F1Finale,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-27T14:45:20Z,802886027052511238,One of the 4 lucky Shell Lubricants customers watches keenly the final moments of #AbuDhabiGP #F1Finale ......nerve… https://t.co/EkVvYzeAjf,4,4,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/802886027052511238,NA,NA,AbuDhabiGP F1Finale,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-27T14:15:24Z,802878495709798400,RT @VivoEnergyUg: Sebastian Vettel takes the lead with Hamilton 2nd &amp; Rosberg in 3rd. #PerformanceThatExcites #AbuDhabiGrandPrix,1,0,FALSE,NA,TRUE,802874381084917760,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,VivoEnergyUg,2348635693,PerformanceThatExcites AbuDhabiGrandPrix,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-27T14:15:14Z,802878454316277761,RT @VivoEnergyUg: Lewis Hamilton makes his second and final pit stop for this race. #AbuDhabiGrandPrix #ShellVPower,2,0,FALSE,NA,TRUE,802873344408178688,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,VivoEnergyUg,2348635693,AbuDhabiGrandPrix ShellVPower,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-27T14:15:03Z,802878407642087425,RT @VivoEnergyUg: The table standing so far as Vettel pushes to 3rd. Hamilton still leading with Rosberg closely following. #AbuDhabiGrandP…,1,0,FALSE,NA,TRUE,802872715770097665,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,VivoEnergyUg,2348635693,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-27T14:14:54Z,802878368412745728,RT @VivoEnergyUg: Kimi Raikkonen fends off an aggressive attempt by Daniel Ricciardo to over take. Talk about #PerformanceThatExcites. #Abu…,1,0,FALSE,NA,TRUE,802872021453443072,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,VivoEnergyUg,2348635693,PerformanceThatExcites,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-27T14:14:42Z,802878319389790213,RT @VivoEnergyUg: Nico Rosberg ups the pressure on Lewis Hamilton by rising to number 2. #AbuDhabiGrandPrix,1,0,FALSE,NA,TRUE,802870185782820864,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,VivoEnergyUg,2348635693,AbuDhabiGrandPrix,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-27T14:14:30Z,802878268479250432,RT @VivoEnergyUg: Jensen Button drops out in his final race of an illustrious career with a standing ovation from stands. #ShellVPower #Abu…,2,0,FALSE,NA,TRUE,802867243063263232,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,VivoEnergyUg,2348635693,ShellVPower,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-27T14:12:07Z,802877667624321024,RT @VivoEnergyUg: The #AbuDhabiGrandPrix table so far. #ShellVPower https://t.co/JGru1n0CPh,2,0,FALSE,NA,TRUE,802867812033331200,NA,NA,NA,en,Twitter for Android,802867795625119744,http://pbs.twimg.com/media/CyRcAZ_WEAAK-PB.jpg,https://twitter.com/VivoEnergyUg/status/802867812033331200/photo/1,NA,NA,VivoEnergyUg,2348635693,AbuDhabiGrandPrix ShellVPower,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-27T12:54:49Z,802858214756741120,RT @adil_fahad: Last F1 race of the season!!Will there be any surprises? @ChoicesF1Club @vivoenergykenya @mesho_nyaribo,1,0,FALSE,NA,TRUE,802857817828753408,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,adil_fahad ChoicesF1Club vivoenergykenya mesho_nyaribo,447900183 2427560335 2359077392 87674455,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-27T11:54:13Z,802842963168677888,RT @ChoicesF1Club: The Kenyan fans representing in Abu Dhabi. Have fun guys! #F1finale #AbuDhabiGP https://t.co/HBvVq3H01O,17,0,FALSE,NA,TRUE,802828739935485952,NA,NA,NA,en,Twitter for Android,802828734889914368,http://pbs.twimg.com/media/CyQ4exaW8AAHy-a.jpg,https://twitter.com/ChoicesF1Club/status/802828739935485952/photo/1,NA,NA,ChoicesF1Club,2427560335,F1finale AbuDhabiGP,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-26T20:04:43Z,802604014697259008,"RT @ShellMotorsport: It's nearly time for the #F1 season finale! Good luck to #Kimi7, #Seb5 &amp; the team at the #AbuDhabiGP! Watch our race p…",206,0,FALSE,NA,TRUE,801751212475486208,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,ShellMotorsport,38199580,F1 Kimi7 Seb5 AbuDhabiGP,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-26T20:04:26Z,802603942974816256,RT @ScuderiaFerrari: The last stretch. The #AbuDhabiGP is just around the corner. https://t.co/sHX7QkqjAY,157,0,FALSE,NA,TRUE,801412475090567168,NA,NA,NA,en,Twitter for Android,801412016913190913,http://pbs.twimg.com/ext_tw_video_thumb/801412016913190913/pu/img/uTvvrDdaUZ6iIZn3.jpg,https://twitter.com/ScuderiaFerrari/status/801412475090567168/video/1,NA,NA,ScuderiaFerrari,108247668,AbuDhabiGP,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-26T17:43:59Z,802568596685615104,An enthralling day at the qualifying for the #AbuDhabiGP all set for Sunday. #ShellVPower https://t.co/AzdExg82UL,2,3,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,802568574678302721,http://pbs.twimg.com/media/CyNL3dGXgAE8sg6.jpg,https://twitter.com/vivoenergykenya/status/802568596685615104/photo/1,NA,NA,NA,NA,AbuDhabiGP ShellVPower,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-26T15:49:41Z,802539833080082433,Shell Lubricants Marketing Manager Kenya and one of our lucky distributors savour the final moments of qualifying a… https://t.co/uN9wJDVS7N,5,9,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/802539833080082433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-26T09:15:25Z,802440611550916609,"RT @ChoicesF1Club: #F1finale! Where are you watching it? Better come to Choices, Baricho Road. Nyama choma on the house, good company https…",6,0,FALSE,NA,TRUE,802425190332370944,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,ChoicesF1Club,2427560335,F1finale,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-26T04:43:04Z,802372072303448064,RT @kamaungunyi: Exciting times with Polycarp Igathe's @vivoenergykenya  @Shell V-Power team https://t.co/UOhi5NMN08,1,0,FALSE,NA,TRUE,802242723675709440,NA,NA,NA,en,Twitter Web Client,802242700208701440,http://pbs.twimg.com/media/CyIjfEGXAAAC2mI.jpg,https://twitter.com/kamaungunyi/status/802242723675709440/photo/1,NA,NA,kamaungunyi vivoenergykenya Shell,32421956 2359077392 20663500,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-25T16:32:59Z,802188343714975745,A bird’s-eye view of the action during Final practice at the #AbuDhabiGP #F1Finale https://t.co/rgq4CTDs3F,4,4,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,802187999605878784,http://pbs.twimg.com/media/CyHxvEeW8AAw7uP.jpg,https://twitter.com/vivoenergykenya/status/802188343714975745/photo/1,NA,NA,NA,NA,AbuDhabiGP F1Finale,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-25T15:42:07Z,802175539746312192,"A replica F1 car is still a sight to behold, you can guess where we are....... #Abudhabi #F1Finale https://t.co/JZ5Jhk27Xj",6,9,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,802175105954672640,http://pbs.twimg.com/media/CyHmAj4W8AAg8Zn.jpg,https://twitter.com/vivoenergykenya/status/802175539746312192/photo/1,NA,NA,NA,NA,Abudhabi F1Finale,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-25T10:33:08Z,802097783616503808,@rasugualan Thank you for the feedback. We will take action.,0,0,FALSE,NA,FALSE,NA,802060710553460736,34887220,rasugualan,en,Twitter Web Client,NA,NA,NA,NA,NA,rasugualan,34887220,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-25T09:52:15Z,802087495068450816,@rasugualan Kindly follow to allow DM.,0,0,FALSE,NA,FALSE,NA,802060710553460736,34887220,rasugualan,en,Twitter Web Client,NA,NA,NA,NA,NA,rasugualan,34887220,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-25T06:46:53Z,802040844576583680,Indeed the time is now....countdown to #AbuDhabiGP #F1Finale https://t.co/nqCkgDe4c4,6,9,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,802040641345777664,http://pbs.twimg.com/media/CyFrtsLXcAANaoq.jpg,https://twitter.com/vivoenergykenya/status/802040844576583680/photo/1,NA,NA,NA,NA,AbuDhabiGP F1Finale,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-24T11:10:09Z,801744710142480384,"These lucky 4 are privileged to experience the F1 season finale at the Abu Dhabi GP, courtesy of Shell Lubricants https://t.co/qqmlbFGj1u",7,12,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,801744576960729088,http://pbs.twimg.com/media/CyBeceZXEAARXfz.jpg,https://twitter.com/vivoenergykenya/status/801744710142480384/photo/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-24T08:32:43Z,801705093741613056,Who will blink first? #lewishamilton or #NicoRosberg? #AbuDhabiGP #F1Finale https://t.co/r1crLQRyTc,9,9,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,801704811787911168,http://pbs.twimg.com/media/CyA6R1lXAAAsYGe.jpg,https://twitter.com/vivoenergykenya/status/801705093741613056/photo/1,NA,NA,NA,NA,lewishamilton NicoRosberg AbuDhabiGP F1Finale,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-22T09:52:10Z,801000309124460544,@Kipkoech_Slim Kindly share the contacts of the affected motorist.,0,0,FALSE,NA,FALSE,NA,800970625074561024,76900344,Kipkoech_Slim,en,Twitter Web Client,NA,NA,NA,NA,NA,Kipkoech_Slim,76900344,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-21T15:57:21Z,800729822993510400,"RT @ChoicesF1Club: Catch the season finale at the Home of F1, The V Power club at Choices Baricho road this Sunday with @vivoenergyKenya ht…",20,0,FALSE,NA,TRUE,800623547907309568,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,ChoicesF1Club vivoenergykenya,2427560335 2359077392,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-21T15:56:49Z,800729688389943300,RT @VivoEnergy: Shell's Innovation Partnership with Scuderia Ferrari is one of the longest and most successful in motor-sport #Shell #Ferra…,6,0,FALSE,NA,TRUE,800728613805031428,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,VivoEnergy,1362152700,Shell,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-20T17:11:02Z,800385977076346881,RT @vivoenergykenya: 8pm! #VPowerSunday has come to an end. Keep fueling Shell V-Power at Shell Service Stations. #ExcitingPerformance http…,7,0,FALSE,NA,TRUE,800383574184693760,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,vivoenergykenya,2359077392,VPowerSunday ExcitingPerformance,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-20T17:01:29Z,800383574184693760,8pm! #VPowerSunday has come to an end. Keep fueling Shell V-Power at Shell Service Stations. #ExcitingPerformance https://t.co/p8N0q1jMaR,7,13,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,800383099620233218,http://pbs.twimg.com/media/CxuIMEEXEAIe5hF.jpg,https://twitter.com/vivoenergykenya/status/800383574184693760/photo/1,NA,NA,NA,NA,VPowerSunday ExcitingPerformance,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-20T15:40:17Z,800363140311457793,In Rift Valley &amp; Kisumu you have up to 8pm to buy Shell V-Power at the below Shell Service Stations at the cost of… https://t.co/6TaSggepX0,4,7,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/800363140311457793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-20T15:18:11Z,800357580975509505,@fmumbuaM Kindly follow to enable DM.,0,0,FALSE,NA,FALSE,NA,800337826806120448,843068000,fmumbuaM,en,Twitter Web Client,NA,NA,NA,NA,NA,fmumbuaM,843068000,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-20T15:06:03Z,800354527148904449,@funk6 Please see our T&amp;C's below. Also see the Shell Service Stations that still have Shell V-Power as of now. https://t.co/UNh7BoVy8L,0,0,FALSE,NA,FALSE,NA,800353435912523777,61187620,funk6,en,Twitter Web Client,800354251113451520,http://pbs.twimg.com/media/Cxtt83AXUAAjjTO.jpg,https://twitter.com/vivoenergykenya/status/800354527148904449/photo/1,NA,NA,funk6,61187620,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-20T14:40:44Z,800348156756193281,In Nairobi or Thika....  you have up to 8pm to buy Shell V-Power at the below Shell Service Stations at the cost of… https://t.co/A3Xw2o6xVP,5,7,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/800348156756193281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-20T13:55:53Z,800336866754998274,@itssoulo very nice clip,0,0,FALSE,NA,FALSE,NA,800327818576068608,104861051,itssoulo,en,Twitter for Android,NA,NA,NA,NA,NA,itssoulo,104861051,NA,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-20T13:55:40Z,800336813357461508,RT @itssoulo: I had to go and check of the offer for #Shell #Vpower #VpowerSunday was real. #ExcitingPerformance @vivoenergykenya and it wa…,3,0,FALSE,NA,TRUE,800327818576068608,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,itssoulo vivoenergykenya,104861051 2359077392,Shell Vpower VpowerSunday ExcitingPerformance,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-20T13:55:40Z,800336813357461508,RT @itssoulo: I had to go and check of the offer for #Shell #Vpower #VpowerSunday was real. #ExcitingPerformance @vivoenergykenya and it wa…,3,0,FALSE,NA,TRUE,800327818576068608,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,itssoulo vivoenergykenya,104861051 2359077392,Shell Vpower VpowerSunday ExcitingPerformance,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-20T12:45:48Z,800319231518789632,RT @ArcherMishale: .@vivoenergykenya Country Marketing Manager gives the Fozzy some TLC. #VPower #VPowerSunday #ExcitingPerformance https:/…,4,0,FALSE,NA,TRUE,800308250272993280,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,ArcherMishale vivoenergykenya,29954918 2359077392,VPower VPowerSunday ExcitingPerformance,NA,NA,NA,NA,NA,NA,NA,NA
vivoenergykenya,2359077392,2016-11-20T12:45:29Z,800319149939376129,RT @ArcherMishale: Fill 'er up! Nothing but the best quality performance fuel for my thirsty Fozzy. @vivoenergykenya #ExcitingPerformance #…,3,0,FALSE,NA,TRUE,800307770658418689,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,ArcherMishale vivoenergykenya,29954918 2359077392,ExcitingPerformance,NA,NA,NA,NA,NA,NA,NA,NA
